,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,Description,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,source
99,5879,212065917,617,,LARCENY THEFT FROM BUILDING,D4,170,0,9/14/21 20:00,2021,9,Tuesday,20,,WASHINGTON ST,42.33721215,-71.07597603,"(42.3372121541099, -71.0759760325963)",,,,,,,,,,,,,,,,,,,,,,,,,,
100,5915,212065862,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,597,0,9/14/21 19:08,2021,9,Tuesday,19,,NORTHAMPTON ST,42.33943469,-71.08179765,"(42.3394346887991, -71.0817976542529)",,,,,,,,,,,,,,,,,,,,,,,,,,
101,5919,212065858,1402,,VANDALISM,D4,271,0,9/14/21 18:50,2021,9,Tuesday,18,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
102,5923,212065854,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,9/14/21 18:26,2021,9,Tuesday,18,,E CONCORD ST,42.33572403,-71.07232651,"(42.3357240262334, -71.0723265061289)",,,,,,,,,,,,,,,,,,,,,,,,,,
103,6046,212065690,801,,ASSAULT - SIMPLE,D4,171,0,9/14/21 5:44,2021,9,Tuesday,5,,HARRISON AVE,42.33555954,-71.07436364,"(42.3355595408121, -71.0743636377437)",,,,,,,,,,,,,,,,,,,,,,,,,,
104,6064,212065664,3115,,INVESTIGATE PERSON,D4,171,0,9/14/21 2:35,2021,9,Tuesday,2,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
105,6078,212065640,3114,,INVESTIGATE PROPERTY,D4,155,0,9/13/21 22:01,2021,9,Monday,22,,W SPRINGFIELD ST,42.34041441,-71.08031699,"(42.3404144060798, -71.0803169945157)",,,,,,,,,,,,,,,,,,,,,,,,,,
106,6117,212065591,423,,ASSAULT - AGGRAVATED,D4,171,0,9/13/21 19:33,2021,9,Monday,19,,HARRISON AVE,42.33555954,-71.07436364,"(42.3355595408121, -71.0743636377437)",,,,,,,,,,,,,,,,,,,,,,,,,,
107,6173,212065511,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,169,0,9/13/21 16:30,2021,9,Monday,16,,E CONCORD ST,42.33572403,-71.07232651,"(42.3357240262334, -71.0723265061289)",,,,,,,,,,,,,,,,,,,,,,,,,,
108,6210,212065463,3114,,INVESTIGATE PROPERTY,D4,594,0,9/13/21 14:10,2021,9,Monday,14,,MASSACHUSETTS AVE,42.34243945,-71.0844553,"(42.3424394483042, -71.0844552992046)",,,,,,,,,,,,,,,,,,,,,,,,,,
109,6250,212065412,3201,,PROPERTY - LOST/ MISSING,D4,171,0,9/13/21 10:05,2021,9,Monday,10,,HARRISON AVE,42.33581733,-71.07404383,"(42.3358173309073, -71.0740438253707)",,,,,,,,,,,,,,,,,,,,,,,,,,
110,6252,212065409,617,,LARCENY THEFT FROM BUILDING,D4,273,0,9/13/21 11:47,2021,9,Monday,11,,NORTHAMPTON ST,42.33856624,-71.0807442,"(42.3385662410618, -71.0807441975459)",,,,,,,,,,,,,,,,,,,,,,,,,,
111,6257,212065403,613,,LARCENY SHOPLIFTING,D4,270,0,9/13/21 9:26,2021,9,Monday,9,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
112,6268,212065389,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,9/13/21 10:53,2021,9,Monday,10,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI",42.333606,-71.07338005,"(42.333606002892, -71.0733800542936)",,,,,,,,,,,,,,,,,,,,,,,,,,
113,6340,212065291,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,D4, ,0,9/12/21 13:45,2021,9,Sunday,13,,"COLUMBUS AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
",42.34064797,-71.08174797,"(42.340647968512, -71.0817479739454)",,,,,,,,,,,,,,,,,,,,,,,,,,
114,6396,212065220,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,9/12/21 17:04,2021,9,Sunday,17,,"WASHINGTON ST & MASSACHUSETTS AVE
BOSTON  MA 02118",42.33648997,-71.07705001,"(42.3364899718332, -71.0770500090912)",,,,,,,,,,,,,,,,,,,,,,,,,,
115,6435,212065171,3114,,INVESTIGATE PROPERTY,D4,172,0,9/12/21 11:34,2021,9,Sunday,11,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
116,6480,212065108,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4,170,0,9/12/21 5:57,2021,9,Sunday,5,,E SPRINGFIELD ST,42.33602919,-71.07517847,"(42.3360291944093, -71.0751784731697)",,,,,,,,,,,,,,,,,,,,,,,,,,
117,6495,212065092,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D4,156,0,9/12/21 3:48,2021,9,Sunday,3,,MASSACHUSETTS AVE,42.33760719,-71.0782582,"(42.3376071908456, -71.0782582009363)",,,,,,,,,,,,,,,,,,,,,,,,,,
118,6508,212065073,3115,,INVESTIGATE PERSON,D4,147,0,9/11/21 23:52,2021,9,Saturday,23,,COLUMBUS AVE,42.3413865,-71.0808255,"(42.3413865007645, -71.0808255014242)",,,,,,,,,,,,,,,,,,,,,,,,,,
119,6512,212065069,3410,,TOWED MOTOR VEHICLE,D4,273,0,9/12/21 1:10,2021,9,Sunday,1,,NORTHAMPTON ST,42.33856624,-71.0807442,"(42.3385662410618, -71.0807441975459)",,,,,,,,,,,,,,,,,,,,,,,,,,
120,6611,212064934,801,,ASSAULT - SIMPLE,D4,171,0,9/11/21 16:36,2021,9,Saturday,16,,HARRISON AVE,42.33555954,-71.07436364,"(42.3355595408121, -71.0743636377437)",,,,,,,,,,,,,,,,,,,,,,,,,,
121,6695,212064820,3410,,TOWED MOTOR VEHICLE,D4,156,0,9/11/21 7:06,2021,9,Saturday,7,,MASSACHUSETTS AVE,42.33828866,-71.07908476,"(42.3382886564083, -71.0790847633429)",,,,,,,,,,,,,,,,,,,,,,,,,,
122,6773,212064709,3005,,SICK ASSIST,D4, ,0,9/10/21 20:32,2021,9,Friday,20,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490912, -71.0739388100238)",,,,,,,,,,,,,,,,,,,,,,,,,,
123,6956,212064479,1415,,GRAFFITI,D4,156,0,9/10/21 7:20,2021,9,Friday,7,,W SPRINGFIELD ST,42.33795319,-71.0774931,"(42.337953188461, -71.077493096854)",,,,,,,,,,,,,,,,,,,,,,,,,,
124,6962,212064473,3114,,INVESTIGATE PROPERTY,D4,594,0,9/10/21 6:00,2021,9,Friday,6,,SAINT BOTOLPH ST,42.3414751,-71.08495034,"(42.3414751010219, -71.084950340075)",,,,,,,,,,,,,,,,,,,,,,,,,,
125,6979,212064450,3115,,INVESTIGATE PERSON,D4,271,0,9/9/21 23:40,2021,9,Thursday,23,,WASHINGTON ST,42.3353741,-71.0783156,"(42.3353740984913, -71.0783156023399)",,,,,,,,,,,,,,,,,,,,,,,,,,
126,7004,212064412,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,9/9/21 19:14,2021,9,Thursday,19,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI",42.333606,-71.07338005,"(42.333606002892, -71.0733800542936)",,,,,,,,,,,,,,,,,,,,,,,,,,
127,7106,212064280,3001,,DEATH INVESTIGATION,D4,155,0,9/9/21 12:19,2021,9,Thursday,12,,COLUMBUS AVE,42.341332,-71.0807435,"(42.3413320005477, -71.0807435012247)",,,,,,,,,,,,,,,,,,,,,,,,,,
128,7164,212064198,3114,,INVESTIGATE PROPERTY,D4,594,0,9/9/21 5:55,2021,9,Thursday,5,,SAINT BOTOLPH ST,42.3414751,-71.08495034,"(42.3414751010219, -71.084950340075)",,,,,,,,,,,,,,,,,,,,,,,,,,
129,7224,212064121,2647,,THREATS TO DO BODILY HARM,D4,171,0,9/8/21 19:24,2021,9,Wednesday,19,,HARRISON AVE,42.33511904,-71.0749171,"(42.3351190394661, -71.0749170961373)",,,,,,,,,,,,,,,,,,,,,,,,,,
130,7248,212064093,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,D4, ,0,9/8/21 18:19,2021,9,Wednesday,18,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI",42.333606,-71.07338005,"(42.333606002892, -71.0733800542936)",,,,,,,,,,,,,,,,,,,,,,,,,,
131,7276,212064049,3114,,INVESTIGATE PROPERTY,D4,594,0,9/8/21 16:00,2021,9,Wednesday,16,,SAINT BOTOLPH ST,42.3414751,-71.08495034,"(42.3414751010219, -71.084950340075)",,,,,,,,,,,,,,,,,,,,,,,,,,
132,7299,212064022,617,,LARCENY THEFT FROM BUILDING,D4,145,0,9/2/21 12:00,2021,9,Thursday,12,,MASSACHUSETTS AVE,42.34194788,-71.08362479,"(42.3419478819786, -71.0836247862163)",,,,,,,,,,,,,,,,,,,,,,,,,,
133,7364,212063935,1402,,VANDALISM,D4,156,0,9/8/21 8:45,2021,9,Wednesday,8,,MASSACHUSETTS AVE,42.33903373,-71.07997272,"(42.3390337336064, -71.0799727249646)",,,,,,,,,,,,,,,,,,,,,,,,,,
134,7385,212063911,3112,,LANDLORD - TENANT,D4,155,0,9/4/21 13:30,2021,9,Saturday,13,,MASSACHUSETTS AVE,42.33998273,-71.080974,"(42.3399827319387, -71.0809740006293)",,,,,,,,,,,,,,,,,,,,,,,,,,
135,7405,212063887,301,,ROBBERY,D4,171,0,9/8/21 1:51,2021,9,Wednesday,1,,HARRISON AVE,42.33511904,-71.0749171,"(42.3351190394661, -71.0749170961373)",,,,,,,,,,,,,,,,,,,,,,,,,,
136,7460,212063812,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,9/7/21 19:23,2021,9,Tuesday,19,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490912, -71.0739388100238)",,,,,,,,,,,,,,,,,,,,,,,,,,
137,7519,212063732,1402,,VANDALISM,D4,172,0,9/7/21 14:39,2021,9,Tuesday,14,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
138,7545,212063701,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4, ,0,9/7/21 13:47,2021,9,Tuesday,13,,"MASSACHUSETTS AVE & WASHINGTON ST
BOSTON  MA 02118",42.33645001,-71.07702795,"(42.3364500076483, -71.077027948585)",,,,,,,,,,,,,,,,,,,,,,,,,,
139,7570,212063665,613,,LARCENY SHOPLIFTING,D4,270,0,9/7/21 11:34,2021,9,Tuesday,11,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
140,7594,212063635,3811,,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4, ,0,9/7/21 9:48,2021,9,Tuesday,9,,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI",42.33349998,-71.07351,"(42.3334999801716, -71.0735099961732)",,,,,,,,,,,,,,,,,,,,,,,,,,
141,7641,212063570,2907,,VAL - OPERATING AFTER REV/SUSP.,D4,597,0,9/6/21 22:10,2021,9,Monday,22,,TREMONT ST,42.33913315,-71.08075652,"(42.339133153583, -71.0807565231527)",,,,,,,,,,,,,,,,,,,,,,,,,,
142,7666,212063535,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,170,0,9/6/21 19:12,2021,9,Monday,19,,MASSACHUSETTS AVE,42.336955,-71.07747,"(42.3369550014342, -71.0774699961799)",,,,,,,,,,,,,,,,,,,,,,,,,,
143,7770,212063401,3115,,INVESTIGATE PERSON,D4,594,0,9/6/21 10:36,2021,9,Monday,10,,SAINT BOTOLPH ST,42.3414751,-71.08495034,"(42.3414751010219, -71.084950340075)",,,,,,,,,,,,,,,,,,,,,,,,,,
144,7776,212063394,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,156,0,9/6/21 9:37,2021,9,Monday,9,,W SPRINGFIELD ST,42.33930275,-71.07912378,"(42.3393027488002, -71.0791237835741)",,,,,,,,,,,,,,,,,,,,,,,,,,
145,7794,212063366,3114,,INVESTIGATE PROPERTY,D4,597,1,9/6/21 5:53,2021,9,Monday,5,,TREMONT ST,42.33913315,-71.08075652,"(42.339133153583, -71.0807565231527)",,,,,,,,,,,,,,,,,,,,,,,,,,
146,7796,212063363,3114,,INVESTIGATE PROPERTY,D4,594,0,9/6/21 5:28,2021,9,Monday,5,,SAINT BOTOLPH ST,42.3414751,-71.08495034,"(42.3414751010219, -71.084950340075)",,,,,,,,,,,,,,,,,,,,,,,,,,
147,7805,212063352,2647,,THREATS TO DO BODILY HARM,D4,156,0,9/6/21 2:15,2021,9,Monday,2,,W CONCORD ST,42.33961962,-71.07699237,"(42.3396196180069, -71.0769923673942)",,,,,,,,,,,,,,,,,,,,,,,,,,
148,7857,212063278,801,,ASSAULT - SIMPLE,D4,172,0,9/5/21 20:46,2021,9,Sunday,20,,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.3331118903074, -71.0727636993273)",,,,,,,,,,,,,,,,,,,,,,,,,,
149,7885,212063240,3005,,SICK ASSIST,D4,273,0,9/5/21 16:18,2021,9,Sunday,16,,WASHINGTON ST,42.33543509,-71.07840204,"(42.3354350942456, -71.0784020363859)",,,,,,,,,,,,,,,,,,,,,,,,,,
150,7964,212063129,3115,,INVESTIGATE PERSON,D4,171,0,9/5/21 3:58,2021,9,Sunday,3,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
151,8133,212062919,3501,,MISSING PERSON,D4,273,0,9/4/21 12:17,2021,9,Saturday,12,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
152,8138,212062914,3005,,SICK ASSIST,D4,271,0,9/4/21 11:26,2021,9,Saturday,11,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
153,8251,212062760,619,,LARCENY ALL OTHERS,D4, ,0,9/3/21 21:05,2021,9,Friday,21,,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.33930997,-71.08032002,"(42.3393099710364, -71.0803200199634)",,,,,,,,,,,,,,,,,,,,,,,,,,
154,8306,212062690,1402,,VANDALISM,D4,272,0,9/2/21 22:00,2021,9,Thursday,22,,E LENOX ST,42.33486614,-71.0785518,"(42.3348661391224, -71.0785517957893)",,,,,,,,,,,,,,,,,,,,,,,,,,
155,8312,212062681,1107,,FRAUD - IMPERSONATION,D4,271,0,9/3/21 16:07,2021,9,Friday,16,,REED ST,42.33472387,-71.07660307,"(42.3347238743837, -71.0766030745719)",,,,,,,,,,,,,,,,,,,,,,,,,,
156,8321,212062671,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,156,0,9/3/21 14:30,2021,9,Friday,14,,W SPRINGFIELD ST,42.33930275,-71.07912378,"(42.3393027488002, -71.0791237835741)",,,,,,,,,,,,,,,,,,,,,,,,,,
157,8382,212062596,3410,,TOWED MOTOR VEHICLE,D4, ,0,9/3/21 11:20,2021,9,Friday,11,,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.33930997,-71.08032002,"(42.3393099710364, -71.0803200199634)",,,,,,,,,,,,,,,,,,,,,,,,,,
158,8399,212062576,2647,,THREATS TO DO BODILY HARM,D4,172,0,9/3/21 9:09,2021,9,Friday,9,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490912, -71.0739388100238)",,,,,,,,,,,,,,,,,,,,,,,,,,
159,8435,212062536,2647,,THREATS TO DO BODILY HARM,D4,270,0,9/3/21 7:13,2021,9,Friday,7,,HARRISON AVE,42.33455374,-71.07560801,"(42.3345537359391, -71.0756080127524)",,,,,,,,,,,,,,,,,,,,,,,,,,
160,8490,212062467,801,,ASSAULT - SIMPLE,D4, ,0,9/2/21 19:16,2021,9,Thursday,19,,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118
",42.33493701,-71.07515701,"(42.3349370067414, -71.0751570050041)",,,,,,,,,,,,,,,,,,,,,,,,,,
161,8522,212062430,3115,,INVESTIGATE PERSON,D4,273,0,9/2/21 17:53,2021,9,Thursday,17,,WASHINGTON ST,42.33543509,-71.07840204,"(42.3354350942456, -71.0784020363859)",,,,,,,,,,,,,,,,,,,,,,,,,,
162,8652,212062244,3503,,MISSING PERSON - NOT REPORTED - LOCATED,D4,273,0,9/1/21 20:32,2021,9,Wednesday,20,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
163,8723,212062153,3108,,FIRE REPORT,D4,273,0,9/1/21 15:35,2021,9,Wednesday,15,,WASHINGTON ST,42.33543509,-71.07840204,"(42.3354350942456, -71.0784020363859)",,,,,,,,,,,,,,,,,,,,,,,,,,
164,8806,212062054,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,9/1/21 7:45,2021,9,Wednesday,7,,"E CONCORD ST & HARRISON AVE
BOSTON  MA 02118
UNITE",42.33648003,-71.07321494,"(42.3364800302407, -71.0732149427835)",,,,,,,,,,,,,,,,,,,,,,,,,,
165,8818,212062039,3114,,INVESTIGATE PROPERTY,D4,145,0,9/1/21 7:35,2021,9,Wednesday,7,,MASSACHUSETTS AVE,42.34243945,-71.0844553,"(42.3424394483042, -71.0844552992046)",,,,,,,,,,,,,,,,,,,,,,,,,,
166,9138,212061600,801,,ASSAULT - SIMPLE,D4, ,0,8/30/21 18:29,2021,8,Monday,18,,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.33930997,-71.08032002,"(42.3393099710364, -71.0803200199634)",,,,,,,,,,,,,,,,,,,,,,,,,,
167,9174,212061558,3114,,INVESTIGATE PROPERTY,D4,272,0,6/1/21 12:00,2021,6,Tuesday,12,,NEWCOMB ST,42.33418175,-71.07866441,"(42.3341817496389, -71.078664414317)",,,,,,,,,,,,,,,,,,,,,,,,,,
168,9180,212061551,619,,LARCENY ALL OTHERS,D4,156,0,8/30/21 15:30,2021,8,Monday,15,,SHAWMUT AVE,42.33760455,-71.07766492,"(42.3376045530816, -71.0776649189504)",,,,,,,,,,,,,,,,,,,,,,,,,,
169,9205,212061524,3005,,SICK ASSIST,D4,273,0,8/30/21 14:17,2021,8,Monday,14,,NORTHAMPTON ST,42.33665048,-71.07841035,"(42.3366504823943, -71.0784103520186)",,,,,,,,,,,,,,,,,,,,,,,,,,
170,9233,212061491,3005,,SICK ASSIST,D4,172,0,8/30/21 11:49,2021,8,Monday,11,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
171,9291,212061417,3410,,TOWED MOTOR VEHICLE,D4, ,0,8/30/21 9:38,2021,8,Monday,9,,E LENOX ST,42.33437384,-71.07793188,"(42.3343738410124, -71.0779318799532)",,,,,,,,,,,,,,,,,,,,,,,,,,
172,9301,212061406,616,,LARCENY THEFT OF BICYCLE,D4,156,0,8/30/21 8:36,2021,8,Monday,8,,MASSACHUSETTS AVE,42.33760719,-71.0782582,"(42.3376071908456, -71.0782582009363)",,,,,,,,,,,,,,,,,,,,,,,,,,
173,9311,212061395,616,,LARCENY THEFT OF BICYCLE,D4,156,0,8/30/21 8:34,2021,8,Monday,8,,WORCESTER ST,42.33898333,-71.07748706,"(42.3389833286566, -71.077487061677)",,,,,,,,,,,,,,,,,,,,,,,,,,
174,9330,212061372,3006,,SICK/INJURED/MEDICAL - PERSON,D4,171,0,8/30/21 3:57,2021,8,Monday,3,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
175,9379,212061309,301,,ROBBERY,D4,594,0,8/29/21 20:55,2021,8,Sunday,20,,MASSACHUSETTS AVE,42.34186952,-71.0837219,"(42.3418695197559, -71.0837219015865)",,,,,,,,,,,,,,,,,,,,,,,,,,
176,9535,212061106,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,8/29/21 2:13,2021,8,Sunday,2,,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.33930997,-71.08032002,"(42.3393099710364, -71.0803200199634)",,,,,,,,,,,,,,,,,,,,,,,,,,
177,9556,212061078,2648,,BOMB THREAT,D4,171,0,8/28/21 23:40,2021,8,Saturday,23,,HARRISON AVE,42.33511904,-71.0749171,"(42.3351190394661, -71.0749170961373)",,,,,,,,,,,,,,,,,,,,,,,,,,
178,9566,212061063,3115,,INVESTIGATE PERSON,D4,594,0,8/28/21 22:03,2021,8,Saturday,22,,MASSACHUSETTS AVE,42.34186952,-71.0837219,"(42.3418695197559, -71.0837219015865)",,,,,,,,,,,,,,,,,,,,,,,,,,
179,9573,212061056,3114,,INVESTIGATE PROPERTY,D4,953,0,8/28/21 10:00,2021,8,Saturday,10,,WASHINGTON ST,42.33721215,-71.07597603,"(42.3372121541099, -71.0759760325963)",,,,,,,,,,,,,,,,,,,,,,,,,,
180,9643,212060948,617,,LARCENY THEFT FROM BUILDING,D4,270,0,8/28/21 0:30,2021,8,Saturday,0,,HARRISON AVE,42.33455374,-71.07560801,"(42.3345537359391, -71.0756080127524)",,,,,,,,,,,,,,,,,,,,,,,,,,
181,9657,212060930,801,,ASSAULT - SIMPLE,D4,156,0,8/28/21 11:30,2021,8,Saturday,11,,TREMONT ST,42.33945339,-71.07992484,"(42.3394533925537, -71.0799248357064)",,,,,,,,,,,,,,,,,,,,,,,,,,
182,9673,212060909,3207,,PROPERTY - FOUND,D4, ,0,8/28/21 11:17,2021,8,Saturday,11,,SHAWMUT AVE,42.33760455,-71.07766492,"(42.3376045530816, -71.0776649189504)",,,,,,,,,,,,,,,,,,,,,,,,,,
183,9678,212060902,1402,,VANDALISM,D4, ,0,8/28/21 10:46,2021,8,Saturday,10,,SHAWMUT AVE,42.33760455,-71.07766492,"(42.3376045530816, -71.0776649189504)",,,,,,,,,,,,,,,,,,,,,,,,,,
184,9783,212060763,3005,,SICK ASSIST,D4, ,0,8/27/21 21:17,2021,8,Friday,21,,"NORTHAMPTON ST & REED ST
ROXBURY  MA 02118
UNITED ",42.334917,-71.076323,"(42.3349170018243, -71.0763230005295)",,,,,,,,,,,,,,,,,,,,,,,,,,
185,9791,212060751,3115,,INVESTIGATE PERSON,D4,155,0,8/27/21 20:18,2021,8,Friday,20,,WORCESTER ST,42.34102033,-71.07972113,"(42.3410203252781, -71.0797211297783)",,,,,,,,,,,,,,,,,,,,,,,,,,
186,9798,212060740,613,,LARCENY SHOPLIFTING,D4,270,0,8/27/21 19:59,2021,8,Friday,19,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
187,9878,212060636,3115,,INVESTIGATE PERSON,D4,271,0,8/27/21 11:43,2021,8,Friday,11,,NORTHAMPTON ST,42.33580503,-71.07740763,"(42.3358050323215, -71.0774076269838)",,,,,,,,,,,,,,,,,,,,,,,,,,
188,9905,212060600,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,170,0,8/27/21 11:01,2021,8,Friday,11,,WASHINGTON ST,42.33721215,-71.07597603,"(42.3372121541099, -71.0759760325963)",,,,,,,,,,,,,,,,,,,,,,,,,,
189,9920,212060581,617,,LARCENY THEFT FROM BUILDING,D4,170,0,8/23/21 13:00,2021,8,Monday,13,,WASHINGTON ST,42.33675015,-71.07662788,"(42.3367501542294, -71.0766278793634)",,,,,,,,,,,,,,,,,,,,,,,,,,
190,9925,212060574,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,170,0,8/27/21 10:15,2021,8,Friday,10,,E SPRINGFIELD ST,42.33602919,-71.07517847,"(42.3360291944093, -71.0751784731697)",,,,,,,,,,,,,,,,,,,,,,,,,,
191,9954,212060536,3001,,DEATH INVESTIGATION,D4,156,0,8/27/21 5:25,2021,8,Friday,5,,W SPRINGFIELD ST,42.33930275,-71.07912378,"(42.3393027488002, -71.0791237835741)",,,,,,,,,,,,,,,,,,,,,,,,,,
192,10022,212060439,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,284,0,8/26/21 19:39,2021,8,Thursday,19,,COLUMBUS AVE,42.340176,-71.0823265,"(42.3401760003398, -71.0823264999242)",,,,,,,,,,,,,,,,,,,,,,,,,,
193,10066,212060387,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,8/26/21 16:38,2021,8,Thursday,16,,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI",42.33349998,-71.07351,"(42.3334999801716, -71.0735099961732)",,,,,,,,,,,,,,,,,,,,,,,,,,
194,10071,212060379,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,170,0,8/26/21 16:24,2021,8,Thursday,16,,"HARRISON AVE & WORCESTER SQ
BOSTON  MA 02118
UNITE",42.33594999,-71.07385995,"(42.3359499888932, -71.0738599457836)",,,,,,,,,,,,,,,,,,,,,,,,,,
195,10120,212060315,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,156,0,8/26/21 10:30,2021,8,Thursday,10,,W SPRINGFIELD ST,42.33795319,-71.0774931,"(42.337953188461, -71.077493096854)",,,,,,,,,,,,,,,,,,,,,,,,,,
196,10172,212060250,3006,,SICK/INJURED/MEDICAL - PERSON,D4,170,0,8/26/21 8:03,2021,8,Thursday,8,,WASHINGTON ST,42.33675015,-71.07662788,"(42.3367501542294, -71.0766278793634)",,,,,,,,,,,,,,,,,,,,,,,,,,
197,10195,212060220,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D4, ,0,8/26/21 0:13,2021,8,Thursday,0,,"COLUMBUS AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
",42.34064797,-71.08174797,"(42.340647968512, -71.0817479739454)",,,,,,,,,,,,,,,,,,,,,,,,,,
198,10218,212060190,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,594,0,8/25/21 20:00,2021,8,Wednesday,20,,MASSACHUSETTS AVE,42.34186952,-71.0837219,"(42.3418695197559, -71.0837219015865)",,,,,,,,,,,,,,,,,,,,,,,,,,
199,10317,212060073,3005,,SICK ASSIST,D4,172,0,8/25/21 14:33,2021,8,Wednesday,14,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490912, -71.0739388100238)",,,,,,,,,,,,,,,,,,,,,,,,,,
200,10337,212060047,3207,,PROPERTY - FOUND,D4,273,0,8/25/21 14:12,2021,8,Wednesday,14,,MASSACHUSETTS AVE,42.33828866,-71.07908476,"(42.3382886564083, -71.0790847633429)",,,,,,,,,,,,,,,,,,,,,,,,,,
